archetype,outfit_key,prompt
fatherly man,casual,"a pale-gray cotton crew-neck tee with straight hem paired with charcoal denim shorts with subtle panel stitching"
fatherly man,casual,"a muted maroon polo shirt with structured collar and fitted sleeves paired with slate-gray twill shorts"
fatherly man,casual,"a soft beige crew-neck tee in smooth cotton paired with navy chino shorts with a clean structured fit"
fatherly man,casual,"a midnight-blue jersey-knit tee with a relaxed silhouette paired with muted-gray shorts with clean hems"
fatherly man,casual,"a solid charcoal short-sleeve button-up with soft collar paired with olive shorts with a straight mid-thigh cut"
fatherly man,casual,"a sage-green rib-knit tee with relaxed fit and modest neckline paired with charcoal twill shorts"
fatherly man,casual,"a slate-gray polo with structured collar and smooth knit texture paired with navy flat-front shorts"
fatherly man,casual,"a muted taupe crew-neck tee with a relaxed silhouette paired with charcoal denim shorts with simple seams"
fatherly man,casual,"a soft black henley with a three-button placket paired with slate-blue shorts with clean straight-leg cut"
fatherly man,casual,"a dusty-olive cotton tee with soft drape paired with charcoal twill shorts with simple structured fit"

fatherly man,formal,"a crisp white dress shirt with structured collar, fitted sleeves, and smooth woven finish paired with charcoal tailored pants and a muted navy tie"
fatherly man,formal,"a solid slate-gray dress shirt with matte woven texture and fitted collar paired with black formal trousers and a silver tie"
fatherly man,formal,"a pale-blue classic button-up with structured seams paired with navy dress pants and a charcoal vest"
fatherly man,formal,"a soft cream woven dress shirt with subtle sheen paired with charcoal trousers and a deep-wine tie"
fatherly man,formal,"a muted olive-gray dress shirt with structured collar paired with black trousers and a charcoal tie"
fatherly man,formal,"a crisp white dress shirt with smooth front placket paired with slate-gray dress pants and a pale-blue tie"
fatherly man,formal,"a midnight-navy dress shirt with satin-like finish paired with charcoal trousers and a muted-silver tie"
fatherly man,formal,"a solid black dress shirt with clean seams paired with slate tailored trousers"
fatherly man,formal,"a pale-gray dress shirt with fitted sleeves paired with navy pants and a muted-gray vest"
fatherly man,formal,"a muted lavender woven shirt paired with charcoal trousers and a soft-black tie"
fatherly man,formal,"a cream structured dress shirt with smooth texture paired with slate-gray pants and a burgundy tie"
fatherly man,formal,"a dusty-blue button-up with tailored fit paired with black trousers and a charcoal vest"
fatherly man,formal,"a deep forest-green shirt with soft sheen paired with charcoal formal pants"
fatherly man,formal,"a soft sand-colored dress shirt with subtle texture paired with black trousers and a muted-brown tie"
fatherly man,formal,"a pale-mint tailored dress shirt paired with navy pants"
fatherly man,formal,"a slate-blue dress shirt with smooth woven finish paired with charcoal trousers and a navy tie"
fatherly man,formal,"a crisp white satin-finish dress shirt with clean seams paired with slate trousers"
fatherly man,formal,"a muted plum dress shirt with structured collar paired with black trousers and a silver tie"
fatherly man,formal,"a charcoal structured dress shirt with clean front seams paired with navy dress pants"

fatherly man,uniform,"a charcoal professional button-up shirt with structured seams paired with slate-gray uniform trousers"
fatherly man,uniform,"a navy office shirt with clean tailored lines paired with black service slacks and a muted charcoal tie"
fatherly man,uniform,"a pale-blue button-up with crisp collar paired with charcoal trousers and a navy fitted vest"
fatherly man,uniform,"a cream collared shirt in smooth woven fabric paired with muted-gray slacks and a charcoal cardigan"
fatherly man,uniform,"a slate-gray professional shirt with matte finish paired with black uniform pants with clean seams"
fatherly man,uniform,"a muted olive-gray short-sleeve uniform top with structured paneling paired with charcoal service trousers"
fatherly man,uniform,"a white office shirt with structured shoulders paired with a navy vest and slate trousers"
fatherly man,uniform,"a solid charcoal collared shirt with clean seams paired with navy uniform pants"
fatherly man,uniform,"a soft beige work shirt with straight placket paired with muted-gray trousers"
fatherly man,uniform,"a black professional vest with structured paneling worn over a pale-blue collared shirt paired with charcoal pants"
fatherly man,uniform,"a deep-navy collared shirt with crisp seams paired with slate uniform trousers"
fatherly man,uniform,"a muted sand-colored uniform shirt with smooth finish paired with charcoal pants"
fatherly man,uniform,"a crisp white supervisor shirt with structured collar paired with navy slacks"
fatherly man,uniform,"a slate-blue work shirt with clean vertical seams paired with charcoal straight-fit trousers"
fatherly man,uniform,"a solid black office cardigan with rib-knit trim layered over a cream collared shirt paired with gray uniform pants"
fatherly man,uniform,"a muted forest-green collared uniform top with structured stitching paired with charcoal trousers"
fatherly man,uniform,"a pale-gray professional shirt with clean finish paired with navy slacks"
fatherly man,uniform,"a soft charcoal collared shirt with straight seams paired with muted-tan uniform trousers"
fatherly man,uniform,"a navy button-up with structured collar paired with slate-gray standard-issue uniform pants"

fatherly man,athletic,"a solid navy moisture-wicking athletic tee with structured shoulders and soft stretch paired with black running shorts with clean mid-thigh cut"
fatherly man,athletic,"a charcoal athletic-fit tee with breathable performance knit paired with slate-gray compression shorts"
fatherly man,athletic,"a muted teal running tee with smooth quick-dry fabric paired with black athletic shorts"
fatherly man,athletic,"a soft gray training tank with wide arm openings and firm knit paired with charcoal fitted shorts"
fatherly man,athletic,"a solid black high-performance tee with clean seams paired with navy stretch shorts"
fatherly man,athletic,"a slate-blue athletic top with breathable knit paired with black running shorts with structured hems"
fatherly man,athletic,"a deep forest-green moisture-wicking tee paired with charcoal athletic shorts with clean silhouette"
fatherly man,athletic,"a muted sand-colored athletic tee with soft stretch knit paired with navy fitted shorts"
fatherly man,athletic,"a solid maroon training tee with smooth finish paired with black compression shorts"
fatherly man,athletic,"a pale-gray performance tee with mesh side panels paired with charcoal stretch shorts"
fatherly man,athletic,"a navy athletic tank with firm straps paired with black fitted athletic shorts"
fatherly man,athletic,"a slate-gray mesh-paneled tee with structured shoulders paired with muted-navy shorts"
fatherly man,athletic,"a soft black athletic tee with smooth knit paired with charcoal fitted shorts"
